"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000135723.14",1365.82977925967,-1.12108291868511,0.264114341929831,-4.24468777611082,2.18897996791428e-05,0.0071876893234006
"ENSG00000135750.15",3055.81929496929,2.10928333263614,0.508320373400664,4.14951562638544,3.33179543859402e-05,0.0088704820373346
"ENSG00000135773.13",826.0403000465,3.46779406839834,0.975047646063557,3.55653806498426,0.000375774054206191,0.0319372936070212
"ENSG00000136011.15",78.9227388019438,-4.72320811071315,0.815450722751506,-5.79214412218072,6.94934674795792e-09,2.37728465564206e-05
"ENSG00000136379.12",3859.87263845202,2.24117726405491,0.532555722814062,4.20834321751792,2.5724992476657e-05,0.0076941288231348
"ENSG00000136490.9",1357.57655619923,-1.96685454225146,0.586188551737211,-3.3553274563663,0.000792710900090161,0.0462339824531216
"ENSG00000136542.9",3725.9616673526,2.64606340527042,0.737968705608252,3.58560381376805,0.000336299186513962,0.0303829895602775
"ENSG00000137101.13",432.896791157439,-2.30147104011652,0.606777859135483,-3.79293839659142,0.000148875099395256,0.0196050004297584
"ENSG00000137251.16",95.3308290843308,4.76587753093085,1.12649430245783,4.23071605469505,2.32948575337834e-05,0.00741291123403548
"ENSG00000137440.5",561.3633191832,4.48151003602455,1.01669974387613,4.40789924755853,1.04378076415863e-05,0.00460728196334343
"ENSG00000137460.9",924.288888229923,1.5659118862256,0.467554868919584,3.34915106294171,0.000810595869897959,0.0468997403202906
"ENSG00000137860.12",63.6449699491461,4.64949512197095,1.14535750835162,4.05942693706389,4.91932970817904e-05,0.0112824749138432
"ENSG00000138162.19",2788.00051910797,1.44125582217721,0.377205603981354,3.82087595455886,0.000132978527397395,0.0185166360562109
"ENSG00000138756.18",385.944567673078,-1.10202797491762,0.318072108582451,-3.46471113053268,0.000530801302947075,0.037954849018364
"ENSG00000138964.17",876.187238583127,-2.05411323257245,0.571230763957508,-3.595942939665,0.000323218648097369,0.0299848296355278
"ENSG00000139800.8",25.3043698852085,6.4710527862599,1.65589225436504,3.90789483385876,9.31038135011205e-05,0.0153492293017179
"ENSG00000139874.6",666.501489814479,3.08462019681925,0.861614788268734,3.5800455595908,0.000343534305872907,0.0306320020309256
"ENSG00000140284.11",288.486149638491,2.3153818568888,0.67103439945002,3.45046671047936,0.000559618179968306,0.0389811011358844
"ENSG00000140678.17",1771.90064171692,-1.74246628444625,0.4915266924065,-3.54500846315219,0.000392600480323104,0.0327570041006171
"ENSG00000140968.11",1907.08337362658,-2.13647463322503,0.564150427729254,-3.78706552049335,0.000152436914189083,0.0196344061631927
"ENSG00000141232.5",5272.70657672186,1.5459765977552,0.382257458008823,4.04433338150728,5.24722092980441e-05,0.0114113472340829
"ENSG00000142347.19",1403.21446266606,-1.68340090673433,0.450575880339736,-3.73610967694284,0.000186889179737866,0.0218572486405393
"ENSG00000142623.11",3161.19229541431,3.78200868220498,1.12061476136135,3.37494098115439,0.00073831522689259,0.0445054467276861
"ENSG00000143375.15",7325.35229783181,1.65581322630436,0.49377832630363,3.35335339381862,0.000798386971688627,0.046291220877548
"ENSG00000143590.14",327.683349314652,2.27292673572465,0.667626565300407,3.40448815828938,0.000662881743453499,0.0419932515580831
"ENSG00000143768.13",14.6249490429273,-3.03443842496137,0.685728329179647,-4.42513207612634,9.63832958767266e-06,0.00439620276376396
"ENSG00000143776.18",5189.42483139609,1.04749830773711,0.301508914468516,3.47418685641047,0.000512404067301834,0.0373945656262648
"ENSG00000143850.16",5488.86395945246,1.51148974627044,0.401917406849236,3.76069739830256,0.000169440302912534,0.0206092123102547
"ENSG00000143869.7",107.913062508744,-3.2269621042944,0.684059352050895,-4.71737151845021,2.38911180294409e-06,0.00192302419738738
"ENSG00000144452.15",225.688580273991,4.21966340135018,0.861164293488162,4.89995165064073,9.58602425498598e-07,0.0010493629031448
"ENSG00000144820.8",126.92731441256,4.11110154719259,1.17178013120098,3.50842401038071,0.000450769988916245,0.0352917066021034
"ENSG00000145384.4",41.7467694976521,5.94042530389397,1.65355205114992,3.59252392433781,0.000327490576505856,0.0300752839168985
"ENSG00000145416.13",615.355805169157,-1.78155350987037,0.478787190349642,-3.72097154180203,0.000198457804184715,0.0225018283517077
"ENSG00000145681.11",107.690683684319,3.49938176874938,0.93702413076267,3.73456953120422,0.000188036537011642,0.0218978549293515
"ENSG00000146054.18",420.304013368135,2.348363385905,0.681343199639747,3.44666738751729,0.000567546855604982,0.0392908253404721
"ENSG00000146094.15",603.719142585896,-1.9827341901791,0.479159506801588,-4.1379418795506,3.50435107302505e-05,0.00912275136734625
"ENSG00000146192.15",747.153995869326,-2.16215760464225,0.495541750675968,-4.36321985320682,1.28162029558823e-05,0.0050114408364301
"ENSG00000147676.14",10650.9377812279,1.77217916629013,0.507250400139102,3.4936969311491,0.000476381486363719,0.0362977576441222
"ENSG00000147689.16",2379.1341584793,4.4149922480547,1.09530916249875,4.03081832893893,5.55829941474732e-05,0.0117951585621935
"ENSG00000147804.10",2880.61000819121,2.15282013916981,0.644934957174247,3.33804225561333,0.000843709176206369,0.0482290151274544
"ENSG00000148600.15",42.6859153677343,-2.56233598398871,0.757118531001765,-3.38432607190107,0.000713532098205199,0.0438814223181611
"ENSG00000148826.9",41.5801576628189,5.75328032189304,1.70625316654566,3.37187964523497,0.00074657065391247,0.0449041738145551
"ENSG00000149260.18",7144.50898854831,1.94282750911146,0.547136276259156,3.55090238650383,0.000383912775993807,0.0323278182788385
"ENSG00000150045.12",33.1348270139684,-3.10457294329184,0.551617335745979,-5.62812794687348,1.82175941913698e-08,4.53237182032017e-05
"ENSG00000151012.13",850.307298086627,2.88661589510601,0.629904523411231,4.58262448961888,4.59176176856245e-06,0.00278348162239265
"ENSG00000151715.8",2400.24710378015,2.41304600407497,0.619238376556193,3.89679660600945,9.74734128793515e-05,0.0159733825764623
"ENSG00000152689.18",823.103955318642,-1.39338566608557,0.408656052754078,-3.40967827760056,0.000650395537747735,0.0416847182237524
"ENSG00000153898.13",146.808852344688,-2.29397372183601,0.624749015386498,-3.67183247246393,0.000240817529601437,0.0252570470250195
"ENSG00000154133.15",756.344702757502,-1.21358890971143,0.364334884278275,-3.33097093383049,0.000865436384480976,0.0488734445107447
"ENSG00000156453.14",8108.681463822,1.41872283526759,0.399839576884279,3.54823013350226,0.000387829200014922,0.0325574285791668
"ENSG00000156886.12",29.6610349166734,-3.97066197745189,0.701510313225692,-5.66016194287145,1.51230217228157e-08,4.13871735488297e-05
"ENSG00000157214.14",2300.53798023394,1.3815166359087,0.385395577734841,3.58467173917395,0.000337502423587692,0.0303829895602775
"ENSG00000157368.11",340.128653852473,-1.91452129959883,0.488990567958324,-3.9152520008566,9.03098315013762e-05,0.01507017779694
"ENSG00000158373.8",741.77831252643,2.43996099970741,0.55941059695082,4.36166388875526,1.29077055263856e-05,0.0050114408364301
"ENSG00000158473.8",246.387816034675,-1.79879637814719,0.536174581489542,-3.35487067132121,0.000794020965139297,0.0462339824531216
"ENSG00000158517.15",198.432152213448,-2.21596542824598,0.662658010692347,-3.34405589684299,0.000825631004966477,0.0476688685926531
"ENSG00000158555.15",983.149266175995,-1.4006782099441,0.363567763494219,-3.85259187030859,0.000116874104263915,0.0172956726357249
"ENSG00000158717.11",738.853297034799,-1.27993725484794,0.339538552972974,-3.769637478987,0.000163484836634674,0.0200631817227853
"ENSG00000159263.16",282.582405101877,3.9418807940639,0.860916073159417,4.57870507585932,4.67863319436044e-06,0.00278348162239265
"ENSG00000160181.9",10587.7355270322,5.27010532310732,1.14963598716565,4.58415131567026,4.55834058557494e-06,0.00278348162239265
"ENSG00000160182.3",21269.2433725192,4.26594032877696,1.1247705027622,3.79272066461619,0.000149005740102669,0.0196050004297584
"ENSG00000160219.12",304.735846357042,-1.69579123316301,0.453711062773449,-3.73760168596498,0.000185783960759753,0.021821243150696
"ENSG00000160321.15",67.6438798945381,-1.84660221392127,0.544041605487431,-3.39422977084045,0.000688219235133567,0.0428056722906826
"ENSG00000160606.11",445.715404340726,1.79955988332129,0.465195268873973,3.86839678674551,0.000109553290752587,0.0168435107192475
"ENSG00000160868.15",62.4988711873868,3.91869518046374,1.03503901361712,3.78603620627708,0.000153069381694639,0.0196344061631927
"ENSG00000160883.11",452.908453192963,-2.37370937697843,0.660610206986899,-3.59320723760101,0.000326632600590288,0.0300752839168985
"ENSG00000161640.15",44.1368970076298,-2.85612313231659,0.848900819498702,-3.36449567100572,0.000766836872362882,0.0452315509454289
"ENSG00000161798.7",3666.54497088793,4.16976915140129,0.983752779472637,4.23863519210242,2.24882744428373e-05,0.00724043066678973
"ENSG00000161929.15",247.33403305698,-2.48453027376394,0.626894963446217,-3.9632321499375,7.39418150697404e-05,0.0132259193007424
"ENSG00000162078.11",1822.1796898084,2.82120294080471,0.801378477533123,3.5204376207971,0.000430835319124083,0.0343751317156524
"ENSG00000162460.7",25.0982769736117,3.69888299840968,1.09050922413619,3.39188602585147,0.000694133075653055,0.0430756006380888
"ENSG00000162482.5",1384.42157037972,2.63084281915654,0.729960752782878,3.60408804052383,0.000313250868532651,0.0294595756671239
"ENSG00000162543.6",870.499735164873,1.74527422667334,0.518288598691483,3.36737916110756,0.000758862750256962,0.0451473845353963
"ENSG00000162545.6",7222.76224922435,1.42483153643785,0.391534395140786,3.6390967284637,0.00027359602520905,0.0269719635124302
"ENSG00000163219.12",730.548906074535,-2.07302038911876,0.51803378671291,-4.00170885044534,6.28866518781884e-05,0.0120776372692704
"ENSG00000163283.7",110.700830140916,7.79809943106458,1.59666259408159,4.883999575095,1.03955298401946e-06,0.00109420948129463
"ENSG00000163286.9",96.1007241974484,6.33699148769338,1.40391555135345,4.51379819931775,6.36768100384376e-06,0.00339418493934337
"ENSG00000163295.5",35.269098427386,6.14489547735445,1.63746985335513,3.75267701250422,0.000174956210560608,0.0210001167298779
"ENSG00000163501.7",788.552121552913,3.64645279177934,0.905160702050429,4.02851425555612,5.61304577362971e-05,0.0117951585621935
"ENSG00000163586.10",109.103269141655,5.92920444952209,1.49001418374192,3.97929396526407,6.91202320793923e-05,0.0127811715629509
"ENSG00000163624.6",1949.82516164517,1.40774845594859,0.388481539938662,3.6237203347445,0.000290395598361164,0.0282820510332739
"ENSG00000163687.14",106.404418863976,-3.94800605394068,0.852906528987459,-4.62888478369092,3.67640232556634e-06,0.00243628563186379
"ENSG00000163993.7",13816.4994664777,3.40703386833962,0.927899826180947,3.67176905546184,0.000240877307469948,0.0252570470250195
"ENSG00000164078.13",4159.41005777751,2.17894337175456,0.62915015422901,3.46331214751865,0.000533569017918671,0.037954849018364
"ENSG00000164129.12",10.9551498568119,-3.05158469283112,0.906439733730145,-3.36656104016244,0.000761117356373812,0.0451583893146629
"ENSG00000164237.9",2521.96342566775,1.83984449410931,0.424949012096017,4.32956529310297,1.49403969454782e-05,0.00552532220549866
"ENSG00000164379.7",3282.61166343351,2.13463420915769,0.632020122344416,3.3774782379388,0.000731537413488689,0.0443165063857464
"ENSG00000164816.8",22.6780962940925,20.7847300262711,3.16519847376302,6.56664351337205,5.14620484948512e-11,2.81672376231719e-07
"ENSG00000165807.8",216.863660363394,1.62610924670116,0.457013608769432,3.55811996732366,0.000373518719451251,0.0319372936070212
"ENSG00000166126.11",1493.80962931025,3.0861232606959,0.814489745223996,3.78902653936689,0.000151238757989861,0.0196344061631927
"ENSG00000166143.10",369.071532932094,4.15420101592586,0.813170671483818,5.1086458988315,3.2447580127822e-07,0.000493329402976725
"ENSG00000166391.15",166.31792041255,4.34220474611155,1.0905068652723,3.98182247575975,6.83888531630416e-05,0.0127319574456664
